"wave","question_id","harmonized_name","section","stem_text","item_text","response_scale","notes"
"w6","Q4B","econ_living_conditions","Economic evaluations","In general, how would you describe:","B. Your own present living conditions?","1=Very bad; 2=Fairly bad; 3=Neither good nor bad; 4=Fairly good; 5=Very good; 9=Don't know","Verbatim from Mozambique R6 questionnaire (standard wording)"
"w7","Q4B","econ_living_conditions","Economic evaluations","In general, how would you describe:","B. Your own present living conditions?","1=Very bad; 2=Fairly bad; 3=Neither good nor bad; 4=Fairly good; 5=Very good; 9=Don't know","Verbatim from Tunisia R7 questionnaire (standard wording)"
"w8","Q4B","econ_living_conditions","Economic evaluations","In general, how would you describe:","B. Your own present living conditions?","1=Very bad; 2=Fairly bad; 3=Neither good nor bad; 4=Fairly good; 5=Very good; 9=Don't know","Verbatim from Zimbabwe R8 questionnaire (standard wording)"
"w9","Q4B","econ_living_conditions","Economic evaluations","In general, how would you describe:","B. Your own present living conditions?","1=Very bad; 2=Fairly bad; 3=Neither good nor bad; 4=Fairly good; 5=Very good; 9=Don't know","Verbatim from Ethiopia R9 questionnaire Q4B"
"w1","","econ_national_current","Economic evaluations","","In general, how would you describe: The present economic condition of this country?","1=Very bad; 2=Fairly bad; 3=Neither good nor bad; 4=Fairly good; 5=Very good","Not included in this wave (R1 used different economic satisfaction format)"
"w2","q1a","econ_national_current","Economic evaluations","In general, how would you describe:","A. The present economic condition of this country?","1=Very bad; 2=Fairly bad; 3=Neither good nor bad; 4=Fairly good; 5=Very good; 9=Don't know","Verbatim from Zimbabwe R2 questionnaire Q1A"
"w3","q4a","econ_national_current","Economic evaluations","In general, how would you describe:","A. The present economic condition of this country?","1=Very bad; 2=Fairly bad; 3=Neither good nor bad; 4=Fairly good; 5=Very good; 9=Don't know","Verbatim from Botswana R3 questionnaire Q4A"
"w4","Q4A","econ_national_current","Economic evaluations","In general, how would you describe:","A. The present economic condition of this country?","1=Very bad; 2=Fairly bad; 3=Neither good nor bad; 4=Fairly good; 5=Very good; 9=Don't know","Verbatim from Zimbabwe R4 questionnaire Q4A"
"w5","Q3A","econ_national_current","Economic evaluations","In general, how would you describe:","A. The present economic condition of this country?","1=Very bad; 2=Fairly bad; 3=Neither good nor bad; 4=Fairly good; 5=Very good; 9=Don't know","Verbatim from Ethiopia R5 questionnaire (standard wording)"
"w6","Q4A","econ_national_current","Economic evaluations","In general, how would you describe:","A. The present economic condition of this country?","1=Very bad; 2=Fairly bad; 3=Neither good nor bad; 4=Fairly good; 5=Very good; 9=Don't know","Verbatim from Mozambique R6 questionnaire (standard wording)"
"w7","Q4A","econ_national_current","Economic evaluations","In general, how would you describe:","A. The present economic condition of this country?","1=Very bad; 2=Fairly bad; 3=Neither good nor bad; 4=Fairly good; 5=Very good; 9=Don't know","Verbatim from Tunisia R7 questionnaire (standard wording)"
"w8","Q4A","econ_national_current","Economic evaluations","In general, how would you describe:","A. The present economic condition of this country?","1=Very bad; 2=Fairly bad; 3=Neither good nor bad; 4=Fairly good; 5=Very good; 9=Don't know","Verbatim from Zimbabwe R8 questionnaire (standard wording)"
"w9","Q4A","econ_national_current","Economic evaluations","In general, how would you describe:","A. The present economic condition of this country?","1=Very bad; 2=Fairly bad; 3=Neither good nor bad; 4=Fairly good; 5=Very good; 9=Don't know","Verbatim from Ethiopia R9 questionnaire Q4A"
"w1","","education_detailed","Demographics","","What is the highest level of education you have completed?","0=No formal schooling; 1=Informal schooling only; 2=Some primary schooling; 3=Primary school completed; 4=Some secondary school/high school; 5=Secondary school completed/high school; 6=Post-secondary qualifications not university; 7=Some university; 8=University completed; 9=Post-graduate","Not included in this wave (R1 education question uses different categories)"
"w2","q84","education_detailed","Demographics","","What is the highest level of education you have completed?","0=No formal schooling; 1=Informal schooling only; 2=Some primary schooling; 3=Primary school completed; 4=Some secondary school/high school; 5=Secondary school completed/high school; 6=Post-secondary qualifications not university; 7=Some university; 8=University completed; 9=Post-graduate; 99=Don't know","Verbatim from Zimbabwe R2 questionnaire Q53"
"w3","q90","education_detailed","Demographics","","What is the highest level of education you have completed?","0=No formal schooling; 1=Informal schooling only; 2=Some primary schooling; 3=Primary school completed; 4=Some secondary school/high school; 5=Secondary school completed/high school; 6=Post-secondary qualifications not university; 7=Some university; 8=University completed; 9=Post-graduate; 99=Don't know","Verbatim from Botswana R3 questionnaire (standard wording)"
"w4","Q89","education_detailed","Demographics","","What is the highest level of education you have completed?","0=No formal schooling; 1=Informal schooling only; 2=Some primary schooling; 3=Primary school completed; 4=Some secondary school/high school; 5=Secondary school completed/high school; 6=Post-secondary qualifications not university; 7=Some university; 8=University completed; 9=Post-graduate; 99=Don't know","Verbatim from Zimbabwe R4 questionnaire (standard wording)"
"w5","Q97","education_detailed","Demographics","","What is the highest level of education you have completed?","0-9 scale (same as above); 99=Don't know","Verbatim from Ethiopia R5 questionnaire (standard wording)"
"w6","Q97","education_detailed","Demographics","","What is the highest level of education you have completed?","0-9 scale (same as above); 99=Don't know","Verbatim from Mozambique R6 questionnaire (standard wording)"
"w7","Q97","education_detailed","Demographics","","What is the highest level of education you have completed?","0-9 scale (same as above); 99=Don't know","Verbatim from Tunisia R7 questionnaire (standard wording)"
"w8","Q97","education_detailed","Demographics","","What is the highest level of education you have completed?","0-9 scale (same as above); 99=Don't know","Verbatim from Zimbabwe R8 questionnaire (standard wording)"
"w9","Q94","education_detailed","Demographics","","What is the highest level of education you have completed?","0=No formal schooling; 1=Informal schooling only (including Koranic schooling); 2=Some primary schooling; 3=Primary school completed; 4=Intermediate school or some secondary school/high school; 5=Secondary school/high school completed; 6=Post-secondary qualifications other than university; 7=Some university; 8=University completed; 9=Post-graduate; 99=Don't know","Verbatim from Ethiopia R9 questionnaire Q94"
"w1","educ","education_level","Demographics (derived)","","Derived from education: collapsed to 4-level scale","0=No formal schooling; 1=Primary; 2=Secondary; 3=Post-secondary","Derived variable from education_detailed"
"w2","q84","education_level","Demographics (derived)","","Derived from education: collapsed to 4-level scale","0=No formal schooling; 1=Primary; 2=Secondary; 3=Post-secondary","Derived variable from education_detailed"
"w3","q90","education_level","Demographics (derived)","","Derived from education: collapsed to 4-level scale","0=No formal schooling; 1=Primary; 2=Secondary; 3=Post-secondary","Derived variable from education_detailed"
"w4","Q89","education_level","Demographics (derived)","","Derived from education: collapsed to 4-level scale","0=No formal schooling; 1=Primary; 2=Secondary; 3=Post-secondary","Derived variable from education_detailed"
"w5","EDUC_COND","education_level","Demographics (derived)","","Derived from education: collapsed to 4-level scale","0=No formal schooling; 1=Primary; 2=Secondary; 3=Post-secondary","Derived variable; R5+ uses precoded EDUC_COND in merged data"
"w6","EDUC_COND","education_level","Demographics (derived)","","Derived from education: collapsed to 4-level scale","0=No formal schooling; 1=Primary; 2=Secondary; 3=Post-secondary","Derived variable; precoded EDUC_COND"
"w7","EDUC_COND","education_level","Demographics (derived)","","Derived from education: collapsed to 4-level scale","0=No formal schooling; 1=Primary; 2=Secondary; 3=Post-secondary","Derived variable; precoded EDUC_COND"
"w8","EDUC_COND","education_level","Demographics (derived)","","Derived from education: collapsed to 4-level scale","0=No formal schooling; 1=Primary; 2=Secondary; 3=Post-secondary","Derived variable; precoded EDUC_COND"
"w9","EDUC_COND","education_level","Demographics (derived)","","Derived from education: collapsed to 4-level scale","0=No formal schooling; 1=Primary; 2=Secondary; 3=Post-secondary","Derived variable; precoded EDUC_COND"
"w1","","employment_status","Demographics","","Do you have a job that pays a cash income? Is it full-time or part-time? And are you presently looking for a job?","0=Out of labor force; 1=Unemployed; 2=Employed","Not included in this wave"
"w2","q89","employment_status","Demographics","","Do you have a job that pays a cash income? Is it full-time or part-time? And are you presently looking for a job (even if you are presently working)?","0=No (not looking); 1=No (looking); 2=Yes part time (not looking); 3=Yes part time (looking); 4=Yes full time (not looking); 5=Yes full time (looking); 9=Don't know","Verbatim from Zimbabwe R2 questionnaire Q58"
"w3","q94","employment_status","Demographics","","Do you have a job that pays a cash income? Is it full-time or part-time? And are you presently looking for a job (even if you are presently working)?","0=No (not looking); 1=No (looking); 2=Yes part time (not looking); 3=Yes part time (looking); 4=Yes full time (not looking); 5=Yes full time (looking); 9=Don't know","Verbatim from Botswana R3 questionnaire (standard wording)"
"w4","Q94","employment_status","Demographics","","Do you have a job that pays a cash income? Is it full-time or part-time? And are you presently looking for a job (even if you are presently working)?","0-5 scale (same as above); 9=Don't know","Verbatim from Zimbabwe R4 questionnaire (standard wording)"
"w5","Q96","employment_status","Demographics","","Do you have a job that pays a cash income? Is it full-time or part-time? And are you presently looking for a job (even if you are presently working)?","0-5 scale; 9=Don't know","Verbatim from Ethiopia R5 questionnaire (standard wording)"
"w6","Q95","employment_status","Demographics","","Do you have a job that pays a cash income? Is it full-time or part-time? And are you presently looking for a job (even if you are presently working)?","0-5 scale; 9=Don't know","Verbatim from Mozambique R6 questionnaire (standard wording)"
"w7","Q94","employment_status","Demographics","","Do you have a job that pays a cash income? Is it full-time or part-time? And are you presently looking for a job (even if you are presently working)?","0-5 scale; 9=Don't know","Verbatim from Tunisia R7 questionnaire (standard wording)"
"w8","Q95A","employment_status","Demographics","","Do you have a job that pays a cash income? Is it full-time or part-time? And are you presently looking for a job (even if you are presently working)?","0-5 scale; 9=Don't know","Verbatim from Zimbabwe R8 questionnaire (standard wording)"
"w9","Q93A","employment_status","Demographics","","Do you have a job that pays a cash income? Is it full-time or part-time? And are you presently looking for a job (even if you are presently working)?","0=No (not looking); 1=No (looking); 2=Yes part time (not looking); 3=Yes part time (looking); 4=Yes full time (not looking); 5=Yes full time (looking); 9=Don't know","Verbatim from Ethiopia R9 questionnaire Q93A"
"w1","gender","gender","Demographics","","Respondent's gender","1=Male; 2=Female","Recorded by interviewer after interview. Verbatim from Malawi R1 codebook"
"w2","q96","gender","Demographics","","Respondent's gender","1=Male; 2=Female","Recorded by interviewer. Verbatim from Zimbabwe R2 questionnaire Q63"
"w3","q101","gender","Demographics","","Respondent's gender","1=Male; 2=Female","Recorded by interviewer. Verbatim from Botswana R3 questionnaire"
"w4","Q101","gender","Demographics","","Respondent's gender","1=Male; 2=Female","Recorded by interviewer. Verbatim from Zimbabwe R4 questionnaire"
"w5","Q101","gender","Demographics","","Respondent's gender","1=Male; 2=Female","Recorded by interviewer (standard wording across rounds)"
"w6","Q101","gender","Demographics","","Respondent's gender","1=Male; 2=Female","Recorded by interviewer (standard wording)"
"w7","Q101","gender","Demographics","","Respondent's gender","1=Male; 2=Female","Recorded by interviewer (standard wording)"
"w8","Q101","gender","Demographics","","Respondent's gender","1=Male; 2=Female","Recorded by interviewer (standard wording)"
"w9","Q100","gender","Demographics","","Respondent's gender","1=Male; 2=Female","Recorded by interviewer. Verbatim from Ethiopia R9 questionnaire Q100"
"w1","","int_date","Interview metadata","","Date of interview","","Not included in this wave (no date variable in R1 merged data)"
"w2","dateintr","int_date","Interview metadata","","Date of interview [Interviewer: Enter day month and year]","","Verbatim from Zimbabwe R2 questionnaire (DATEINTR field)"
"w3","dateintr","int_date","Interview metadata","","Date of interview [Interviewer: Enter day month and year]","","Verbatim from Botswana R3 questionnaire (DATEINTR field)"
"w4","DATEINTR","int_date","Interview metadata","","Date of interview [Interviewer: Enter day month and year]","","Verbatim from Zimbabwe R4 questionnaire (DATEINTR field)"
"w5","DATEINTR","int_date","Interview metadata","","Date of interview [Interviewer: Enter day month and year]","","Standard across R5+ questionnaires"
"w6","DATEINTR","int_date","Interview metadata","","Date of interview [Interviewer: Enter day month and year]","","Standard across R6+ questionnaires"
"w7","DATEINTR","int_date","Interview metadata","","Date of interview [Interviewer: Enter day month and year]","","Standard across R7 questionnaires"
"w8","DATEINTR","int_date","Interview metadata","","Date of interview [Interviewer: Enter day month and year]","","Standard across R8 questionnaires"
"w9","DATEINTR","int_date","Interview metadata","","Date of interview [Enter day month and year]","","Verbatim from Ethiopia R9 questionnaire DATEINTR"
"w1","","int_month","Interview metadata","","Derived from int_date: interview month (1-12)","","Derived from DATEINTR; not available for R1"
"w2","dateintr","int_month","Interview metadata","","Derived from int_date: interview month (1-12)","","Derived from DATEINTR"
"w3","dateintr","int_month","Interview metadata","","Derived from int_date: interview month (1-12)","","Derived from DATEINTR"
"w4","DATEINTR","int_month","Interview metadata","","Derived from int_date: interview month (1-12)","","Derived from DATEINTR"
"w5","DATEINTR","int_month","Interview metadata","","Derived from int_date: interview month (1-12)","","Derived from DATEINTR"
"w6","DATEINTR","int_month","Interview metadata","","Derived from int_date: interview month (1-12)","","Derived from DATEINTR"
"w7","DATEINTR","int_month","Interview metadata","","Derived from int_date: interview month (1-12)","","Derived from DATEINTR"
"w8","DATEINTR","int_month","Interview metadata","","Derived from int_date: interview month (1-12)","","Derived from DATEINTR"
"w9","DATEINTR","int_month","Interview metadata","","Derived from int_date: interview month (1-12)","","Derived from DATEINTR"
"w1","","int_year","Interview metadata","","Derived from int_date: interview year","","Derived from DATEINTR; not available for R1"
"w2","dateintr","int_year","Interview metadata","","Derived from int_date: interview year","","Derived from DATEINTR"
"w3","dateintr","int_year","Interview metadata","","Derived from int_date: interview year","","Derived from DATEINTR"
"w4","DATEINTR","int_year","Interview metadata","","Derived from int_date: interview year","","Derived from DATEINTR"
"w5","DATEINTR","int_year","Interview metadata","","Derived from int_date: interview year","","Derived from DATEINTR"
"w6","DATEINTR","int_year","Interview metadata","","Derived from int_date: interview year","","Derived from DATEINTR"
"w7","DATEINTR","int_year","Interview metadata","","Derived from int_date: interview year","","Derived from DATEINTR"
"w8","DATEINTR","int_year","Interview metadata","","Derived from int_date: interview year","","Derived from DATEINTR"
"w9","DATEINTR","int_year","Interview metadata","","Derived from int_date: interview year","","Derived from DATEINTR"
"w1","pidcls","party_close","Political engagement","","Do you feel close to any particular political party? If so which party is that?","0=No; 1=Yes","Verbatim from Malawi R1 codebook (variable pidcls)"
"w2","q87a","party_close","Political engagement","","Do you feel close to any particular political party? If so which party is that?","0=No (does NOT feel close to ANY party); 9=Don't know","Verbatim from Zimbabwe R2 questionnaire Q56A. Country-specific party list follows for ""Yes"" responses"
"w3","q85","party_close","Political engagement","","Do you feel close to any particular political party? If so which party is that?","0=No; 1+=Yes (country-specific party codes); 9=Don't know","Verbatim from Botswana R3 questionnaire (standard wording)"
"w4","Q85","party_close","Political engagement","","Do you feel close to any particular political party? If so which party is that?","0=No; 1+=Yes; 9=Don't know","Verbatim from Zimbabwe R4 questionnaire (standard wording)"
"w5","Q89A","party_close","Political engagement","","Do you feel close to any particular political party? If so which party is that?","0=No; 1+=Yes; 9=Don't know","Verbatim from Ethiopia R5 questionnaire (standard wording)"
"w6","Q90A","party_close","Political engagement","","Do you feel close to any particular political party? If so which party is that?","0=No; 1+=Yes; 9=Don't know","Verbatim from Mozambique R6 questionnaire (standard wording)"
"w7","Q88A","party_close","Political engagement","","Do you feel close to any particular political party? If so which party is that?","0=No; 1+=Yes; 9=Don't know","Verbatim from Tunisia R7 questionnaire (standard wording)"
"w8","Q91A","party_close","Political engagement","","Do you feel close to any particular political party? If so which party is that?","0=No; 1+=Yes; 9=Don't know","Verbatim from Zimbabwe R8 questionnaire (standard wording)"
"w9","Q89A","party_close","Political engagement","","Do you feel close to any particular political party? If so which party is that?","0=No (does NOT feel close to ANY party); country-specific party codes for Yes; 998=Refused; 999=Don't know","Verbatim from Ethiopia R9 questionnaire Q89A"
"w1","","pol_say_what_think","Political attitudes","","","","Not included in Afrobarometer (no equivalent item)"
"w2","","pol_say_what_think","Political attitudes","","","","Not included in Afrobarometer (no equivalent item)"
"w3","","pol_say_what_think","Political attitudes","","","","Not included in Afrobarometer (no equivalent item)"
"w4","","pol_say_what_think","Political attitudes","","","","Not included in Afrobarometer (no equivalent item)"
"w5","","pol_say_what_think","Political attitudes","","","","Not included in Afrobarometer (no equivalent item)"
"w6","","pol_say_what_think","Political attitudes","","","","Not included in Afrobarometer (no equivalent item)"
"w7","","pol_say_what_think","Political attitudes","","","","Not included in Afrobarometer (no equivalent item)"
"w8","","pol_say_what_think","Political attitudes","","","","Not included in Afrobarometer (no equivalent item)"
"w9","","pol_say_what_think","Political attitudes","","","","Not included in Afrobarometer (no equivalent item)"
"w1","","reject_military_rule","Rejection of authoritarian alternatives","","There are many ways to govern a country. Would you disapprove or approve of the following alternatives: The army comes in to govern the country.","1=Strongly disapprove; 2=Disapprove; 3=Neither approve nor disapprove; 4=Approve; 5=Strongly approve","Not included in this wave (R1 has Q55 ""If the army governed the country"" but uses different scale: 1-6 approve/disapprove)"
"w2","q35c","reject_military_rule","Rejection of authoritarian alternatives","There are many ways to govern a country. Would you disapprove or approve of the following alternatives?","C. The army comes in to govern the country.","1=Strongly disapprove; 2=Disapprove; 3=Neither approve nor disapprove; 4=Approve; 5=Strongly approve; 9=Don't know","Verbatim from Zimbabwe R2 questionnaire Q24C"
"w3","q36b","reject_military_rule","Rejection of authoritarian alternatives","There are many ways to govern a country. Would you disapprove or approve of the following alternatives?","B. The army comes in to govern the country.","1=Strongly disapprove; 2=Disapprove; 3=Neither approve nor disapprove; 4=Approve; 5=Strongly approve; 9=Don't know","Verbatim from Botswana R3 questionnaire Q36B"
"w4","Q29B","reject_military_rule","Rejection of authoritarian alternatives","There are many ways to govern a country. Would you disapprove or approve of the following alternatives?","B. The army comes in to govern the country.","1=Strongly disapprove; 2=Disapprove; 3=Neither approve nor disapprove; 4=Approve; 5=Strongly approve; 9=Don't know","Verbatim from Zimbabwe R4 questionnaire Q29B"
"w5","Q31B","reject_military_rule","Rejection of authoritarian alternatives","There are many ways to govern a country. Would you disapprove or approve of the following alternatives?","B. The army comes in to govern the country.","1=Strongly disapprove; 2=Disapprove; 3=Neither approve nor disapprove; 4=Approve; 5=Strongly approve; 9=Don't know","Verbatim from Ethiopia R5 questionnaire (standard wording)"
"w6","Q28B","reject_military_rule","Rejection of authoritarian alternatives","There are many ways to govern a country. Would you disapprove or approve of the following alternatives?","B. The army comes in to govern the country.","1=Strongly disapprove; 2=Disapprove; 3=Neither approve nor disapprove; 4=Approve; 5=Strongly approve; 9=Don't know","Verbatim from Mozambique R6 questionnaire (standard wording)"
"w7","Q27B","reject_military_rule","Rejection of authoritarian alternatives","There are many ways to govern a country. Would you disapprove or approve of the following alternatives?","B. The army comes in to govern the country.","1=Strongly disapprove; 2=Disapprove; 3=Neither approve nor disapprove; 4=Approve; 5=Strongly approve; 9=Don't know","Verbatim from Tunisia R7 questionnaire (standard wording)"
"w8","Q20B","reject_military_rule","Rejection of authoritarian alternatives","There are many ways to govern a country. Would you disapprove or approve of the following alternatives?","B. The army comes in to govern the country.","1=Strongly disapprove; 2=Disapprove; 3=Neither approve nor disapprove; 4=Approve; 5=Strongly approve; 9=Don't know","Verbatim from Zimbabwe R8 questionnaire (standard wording)"
"w9","Q22B","reject_military_rule","Rejection of authoritarian alternatives","There are many ways to govern a country. Would you disapprove or approve of the following alternatives?","B. The army comes in to govern the country.","1=Strongly disapprove; 2=Disapprove; 3=Neither approve nor disapprove; 4=Approve; 5=Strongly approve; 9=Don't know","Verbatim from Ethiopia R9 questionnaire Q22B"
"w1","","reject_one_man_rule","Rejection of authoritarian alternatives","","There are many ways to govern a country. Would you disapprove or approve of the following alternatives: Elections and Parliament are abolished so that the President can decide everything.","1=Strongly disapprove; 2=Disapprove; 3=Neither; 4=Approve; 5=Strongly approve","Not included in this wave (R1 Q56 asks about abolishing parliament but uses different 1-6 scale)"
"w2","q35d","reject_one_man_rule","Rejection of authoritarian alternatives","There are many ways to govern a country. Would you disapprove or approve of the following alternatives?","D. Elections and the Parliament are abolished so that the President can decide everything.","1=Strongly disapprove; 2=Disapprove; 3=Neither approve nor disapprove; 4=Approve; 5=Strongly approve; 9=Don't know","Verbatim from Zimbabwe R2 questionnaire Q24D"
"w3","q36c","reject_one_man_rule","Rejection of authoritarian alternatives","There are many ways to govern a country. Would you disapprove or approve of the following alternatives?","C. Elections and the Parliament are abolished so that the president can decide everything.","1=Strongly disapprove; 2=Disapprove; 3=Neither approve nor disapprove; 4=Approve; 5=Strongly approve; 9=Don't know","Verbatim from Botswana R3 questionnaire Q36C"
"w4","Q29C","reject_one_man_rule","Rejection of authoritarian alternatives","There are many ways to govern a country. Would you disapprove or approve of the following alternatives?","C. Elections and the Parliament are abolished so that the President can decide everything.","1=Strongly disapprove; 2=Disapprove; 3=Neither approve nor disapprove; 4=Approve; 5=Strongly approve; 9=Don't know","Verbatim from Zimbabwe R4 questionnaire Q29C"
"w5","Q31C","reject_one_man_rule","Rejection of authoritarian alternatives","There are many ways to govern a country. Would you disapprove or approve of the following alternatives?","C. Elections and the Parliament are abolished so that the President can decide everything.","1=Strongly disapprove; 2=Disapprove; 3=Neither; 4=Approve; 5=Strongly approve; 9=Don't know","Verbatim from Ethiopia R5 questionnaire (standard wording)"
"w6","Q28C","reject_one_man_rule","Rejection of authoritarian alternatives","There are many ways to govern a country. Would you disapprove or approve of the following alternatives?","C. Elections and the Parliament are abolished so that the President can decide everything.","1=Strongly disapprove; 2=Disapprove; 3=Neither; 4=Approve; 5=Strongly approve; 9=Don't know","Verbatim from Mozambique R6 questionnaire (standard wording)"
"w7","Q27C","reject_one_man_rule","Rejection of authoritarian alternatives","There are many ways to govern a country. Would you disapprove or approve of the following alternatives?","C. Elections and [Parliament] are abolished so that the [President/Prime Minister] can decide everything.","1=Strongly disapprove; 2=Disapprove; 3=Neither; 4=Approve; 5=Strongly approve; 9=Don't know","Verbatim from Tunisia R7 questionnaire Q27C. Tunisia version uses House of Peoples' Representatives and Prime Minister"
"w8","Q20C","reject_one_man_rule","Rejection of authoritarian alternatives","There are many ways to govern a country. Would you disapprove or approve of the following alternatives?","C. Elections and the Parliament are abolished so that the President can decide everything.","1=Strongly disapprove; 2=Disapprove; 3=Neither; 4=Approve; 5=Strongly approve; 9=Don't know","Verbatim from Zimbabwe R8 questionnaire (standard wording)"
"w9","Q22C","reject_one_man_rule","Rejection of authoritarian alternatives","There are many ways to govern a country. Would you disapprove or approve of the following alternatives?","C. Elections and [House of Peoples' Representatives or HPR] are abolished so that the [Prime Minister] can decide everything.","1=Strongly disapprove; 2=Disapprove; 3=Neither approve nor disapprove; 4=Approve; 5=Strongly approve; 9=Don't know","Verbatim from Ethiopia R9 questionnaire Q22C. Ethiopia-specific: uses House of Peoples' Representatives and Prime Minister"
"w1","","reject_one_party","Rejection of authoritarian alternatives","","There are many ways to govern a country. Would you disapprove or approve of the following alternatives: Only one political party is allowed to stand for elections and hold office.","1=Strongly disapprove; 2=Disapprove; 3=Neither; 4=Approve; 5=Strongly approve","Not included in this wave (R1 Q53 asks similar question but with different 1-6 scale)"
"w2","q35a","reject_one_party","Rejection of authoritarian alternatives","There are many ways to govern a country. Would you disapprove or approve of the following alternatives?","A. Only one political party is allowed to stand for election and hold office.","1=Strongly disapprove; 2=Disapprove; 3=Neither approve nor disapprove; 4=Approve; 5=Strongly approve; 9=Don't know","Verbatim from Zimbabwe R2 questionnaire Q24A"
"w3","q36a","reject_one_party","Rejection of authoritarian alternatives","There are many ways to govern a country. Would you disapprove or approve of the following alternatives?","A. Only one political party is allowed to stand for election and hold office.","1=Strongly disapprove; 2=Disapprove; 3=Neither approve nor disapprove; 4=Approve; 5=Strongly approve; 9=Don't know","Verbatim from Botswana R3 questionnaire Q36A"
"w4","Q29A","reject_one_party","Rejection of authoritarian alternatives","There are many ways to govern a country. Would you disapprove or approve of the following alternatives?","A. Only one political party is allowed to stand for election and hold office.","1=Strongly disapprove; 2=Disapprove; 3=Neither approve nor disapprove; 4=Approve; 5=Strongly approve; 9=Don't know","Verbatim from Zimbabwe R4 questionnaire Q29A"
"w5","Q31A","reject_one_party","Rejection of authoritarian alternatives","There are many ways to govern a country. Would you disapprove or approve of the following alternatives?","A. Only one political party is allowed to stand for election and hold office.","1=Strongly disapprove; 2=Disapprove; 3=Neither; 4=Approve; 5=Strongly approve; 9=Don't know","Verbatim from Ethiopia R5 questionnaire (standard wording)"
"w6","Q28A","reject_one_party","Rejection of authoritarian alternatives","There are many ways to govern a country. Would you disapprove or approve of the following alternatives?","A. Only one political party is allowed to stand for election and hold office.","1=Strongly disapprove; 2=Disapprove; 3=Neither; 4=Approve; 5=Strongly approve; 9=Don't know","Verbatim from Mozambique R6 questionnaire (standard wording)"
"w7","Q27A","reject_one_party","Rejection of authoritarian alternatives","There are many ways to govern a country. Would you disapprove or approve of the following alternatives?","A. Only one political party is allowed to stand for election and hold office.","1=Strongly disapprove; 2=Disapprove; 3=Neither; 4=Approve; 5=Strongly approve; 9=Don't know","Verbatim from Tunisia R7 questionnaire (standard wording)"
"w8","Q20A","reject_one_party","Rejection of authoritarian alternatives","There are many ways to govern a country. Would you disapprove or approve of the following alternatives?","A. Only one political party is allowed to stand for election and hold office.","1=Strongly disapprove; 2=Disapprove; 3=Neither; 4=Approve; 5=Strongly approve; 9=Don't know","Verbatim from Zimbabwe R8 questionnaire (standard wording)"
"w9","Q22A","reject_one_party","Rejection of authoritarian alternatives","There are many ways to govern a country. Would you disapprove or approve of the following alternatives?","A. Only one political party is allowed to stand for election and hold office.","1=Strongly disapprove; 2=Disapprove; 3=Neither approve nor disapprove; 4=Approve; 5=Strongly approve; 9=Don't know","Verbatim from Ethiopia R9 questionnaire Q22A"
"w1","","tataouine","Geographic (Tunisia-specific)","","Tataouine governorate dummy derived from REGION variable","0=Other; 1=Tataouine","Not included in this wave (Tunisia not surveyed in R1)"
"w2","","tataouine","Geographic (Tunisia-specific)","","Tataouine governorate dummy derived from REGION variable","0=Other; 1=Tataouine","Not included in this wave (Tunisia not surveyed in R2)"
"w3","","tataouine","Geographic (Tunisia-specific)","","Tataouine governorate dummy derived from REGION variable","0=Other; 1=Tataouine","Not included in this wave (Tunisia not surveyed in R3)"
"w4","","tataouine","Geographic (Tunisia-specific)","","Tataouine governorate dummy derived from REGION variable","0=Other; 1=Tataouine","Not included in this wave (Tunisia not surveyed in R4)"
"w5","REGION","tataouine","Geographic (Tunisia-specific)","","Derived: Tataouine governorate dummy from REGION variable","0=Other Tunisia governorate; 1=Tataouine","Derived variable; R5 and R6 only for Tunisia"
"w6","REGION","tataouine","Geographic (Tunisia-specific)","","Derived: Tataouine governorate dummy from REGION variable","0=Other Tunisia governorate; 1=Tataouine","Derived variable; R5 and R6 only for Tunisia"
"w7","","tataouine","Geographic (Tunisia-specific)","","Tataouine governorate dummy","0=Other; 1=Tataouine","Not included in this wave (REGION variable not usable for R7)"
"w8","","tataouine","Geographic (Tunisia-specific)","","Tataouine governorate dummy","0=Other; 1=Tataouine","Not included in this wave"
"w9","LOCATION.LEVEL.1","tataouine","Geographic (Tunisia-specific)","","Derived: Tataouine governorate dummy from LOCATION.LEVEL.1","0=Other Tunisia governorate; 1=Tataouine","Derived variable for R9 Tunisia only"
"w1","trsarm","trust_armed_forces","Institutional trust","How much do you trust each of the following, or haven't you heard enough about them to say?","The army","1=Not at all; 2=Just a little; 3=Somewhat; 4=A lot; 9=Don't know/Haven't heard enough","Verbatim from Malawi R1 codebook. R1 trust uses different question format: ""How much of the time can you trust [institution] to do what is right?"" with 1-5 scale (Never to Just about always). Recoded via recode_afro_r1_trust"
"w2","q43h","trust_armed_forces","Institutional trust","How much do you trust each of the following, or haven't you heard enough about them to say?","H. The Army","0=Not at all; 1=Just a little; 2=A lot; 3=A very great deal; 9=Don't know/Haven't heard enough","Verbatim from Zimbabwe R2 questionnaire Q32H. R2 scale is 0-3; recoded to 1-4 via recode_0_3_to_1_4"
"w3","q55g","trust_armed_forces","Institutional trust","How much do you trust each of the following, or haven't you heard enough about them to say?","G. The Army","0=Not at all; 1=Just a little; 2=Somewhat; 3=A lot; 9=Don't know/Haven't heard enough","Verbatim from Botswana R3 questionnaire Q55G. R3+ scale is 0-3; recoded to 1-4 via recode_0_3_to_1_4"
